Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Ωx (rad/s),Ωy (rad/s),Ωz (rad/s)
1.7799999713897705,4.462821006774902,-1.441688060760498,-1.8145897388458252,-9.590533256530762,25.761533737182617,14.822235107421875
1.7899999618530273,2.1349244117736816,-2.053051710128784,-2.021911859512329,-12.811108589172363,24.7139835357666,13.499553680419922
1.7999999523162842,0.21001121401786804,-3.1169838905334473,-2.3964076042175293,-15.567621231079102,23.516265869140625,11.904356002807617
1.809999942779541,-1.0968141555786133,-4.262938022613525,-2.7220311164855957,-17.826372146606445,22.25670051574707,10.135643005371094
1.8200000524520874,-2.0384674072265625,-5.450798988342285,-3.224635601043701,-19.6536922454834,21.006420135498047,8.183084487915039
1.8300000429153442,-2.3859875202178955,-6.507655620574951,-3.71812105178833,-20.969877243041992,19.9871883392334,6.246549129486084
1.840000033378601,-2.4996654987335205,-7.428473949432373,-4.138512134552002,-21.909194946289062,19.186914443969727,4.317922592163086
1.850000023841858,-2.1911420822143555,-8.138903617858887,-4.486335754394531,-22.49881935119629,18.64609718322754,2.3700969219207764
1.8600000143051147,-1.8397217988967896,-8.538541793823242,-4.707133769989014,-22.764806747436523,18.397876739501953,0.4329686462879181
1.8700000047683716,-1.2095990180969238,-8.711217880249023,-5.105422019958496,-22.724502563476562,18.44798469543457,-1.4962807893753052
1.8799999952316284,-0.4105190336704254,-8.784408569335938,-5.306207656860352,-22.386676788330078,18.804420471191406,-3.417447090148926
1.8899999856948853,0.5220310091972351,-8.655835151672363,-5.5685601234436035,-21.6717586517334,19.463708877563477,-5.403528213500977
1.899999976158142,1.865949034690857,-8.566054344177246,-5.832871913909912,-20.587121963500977,20.357812881469727,-7.329238414764404
1.909999966621399,3.4449472427368164,-8.515549659729004,-5.974946022033691,-19.118101119995117,21.462995529174805,-9.220345497131348
1.9199999570846558,5.1854376792907715,-8.656146049499512,-6.031407356262207,-17.21261978149414,22.708982467651367,-11.021445274353027
1.9299999475479126,7.161704063415527,-9.121785163879395,-6.109640121459961,-14.83279037475586,23.992055892944336,-12.701045989990234
1.940000057220459,9.131322860717773,-9.947685241699219,-6.081069469451904,-11.990801811218262,25.20810890197754,-14.17874813079834
1.9500000476837158,11.020965576171875,-11.308713912963867,-5.822249889373779,-8.718774795532227,26.235492706298828,-15.35341739654541
1.9600000381469727,12.372702598571777,-12.898717880249023,-5.747302532196045,-4.994451522827148,26.975051879882812,-16.167638778686523
1.9700000286102295,13.471236228942871,-14.881074905395508,-5.489349842071533,-1.038856029510498,27.292858123779297,-16.512632369995117
1.9800000190734863,13.945230484008789,-16.95034408569336,-5.176873207092285,2.8908157348632812,27.148305892944336,-16.360342025756836
1.9900000095367432,13.871793746948242,-18.996686935424805,-4.970056533813477,6.666305065155029,26.575241088867188,-15.730295181274414
2,13.473501205444336,-20.67911148071289,-4.603968620300293,10.133018493652344,25.65190315246582,-14.703372955322266
2.009999990463257,12.929844856262207,-22.026151657104492,-4.7543625831604,13.205243110656738,24.499082565307617,-13.340910911560059
2.0199999809265137,12.192082405090332,-23.081605911254883,-4.424984931945801,15.825139999389648,23.19414520263672,-11.731794357299805
2.0299999713897705,11.247588157653809,-23.707473754882812,-4.1749677658081055,17.982898712158203,21.858524322509766,-9.950417518615723
2.0399999618530273,10.850831985473633,-24.083232879638672,-4.394657611846924,19.695608139038086,20.595802307128906,-8.040549278259277
2.049999952316284,10.44395923614502,-24.178590774536133,-4.401959419250488,20.929527282714844,19.572551727294922,-6.147170066833496
2.059999942779541,10.362531661987305,-24.099246978759766,-4.4379658699035645,21.798715591430664,18.757829666137695,-4.2429118156433105
2.069999933242798,10.500604629516602,-23.808256149291992,-4.565992832183838,22.327184677124023,18.22102928161621,-2.344479560852051
2.0799999237060547,10.860100746154785,-23.37701988220215,-4.61200475692749,22.532878875732422,17.95830726623535,-0.4526587724685669
2.0899999141693115,11.436433792114258,-22.795942306518555,-4.634654998779297,22.44355583190918,17.975688934326172,1.434639811515808
2.0999999046325684,12.353360176086426,-21.971147537231445,-4.638673305511475,22.066999435424805,18.299657821655273,3.331113576889038
2.109999895095825,13.342509269714355,-20.89907455444336,-4.585443496704102,21.297780990600586,18.926076889038086,5.269694805145264
2.119999885559082,14.387624740600586,-19.477436065673828,-4.402856349945068,20.235191345214844,19.79161834716797,7.145233154296875
2.130000114440918,15.432831764221191,-17.718093872070312,-4.198306560516357,18.761795043945312,20.824787139892578,8.980339050292969
2.140000104904175,16.189090728759766,-15.574857711791992,-3.8910679817199707,16.881818771362305,22.00251579284668,10.722164154052734
2.1500000953674316,16.614404678344727,-13.096062660217285,-3.571011543273926,14.552289009094238,23.211898803710938,12.356352806091309
2.1600000858306885,16.464174270629883,-10.408862113952637,-3.072157621383667,11.766339302062988,24.365449905395508,13.795740127563477
